X, Result
1, 0.0
1.1, 0.059219544239017034
1.2, 0.11328275251222743
1.3, 0.1630160830893664
1.4, 0.20906195513645381
1.5, 0.25192963635772386
1.6, 0.29202967422624115
1.7, 0.3296978696751505
1.8, 0.36521238896559405
1.9, 0.39880624238745677
2.0, 0.43067655805570343
2.1, 0.4609915915590367
2.2, 0.48989610237901937
2.3, 0.5175155354156917
2.4, 0.5439593106016949
2.5, 0.5693234419480858
2.6, 0.5936926411335175
2.7, 0.6171420254053399
2.8, 0.6397385131615088
2.9, 0.6615419761147248
3.0, 0.6826061944528977
3.1, 0.7029796569248803
3.2, 0.7227062322624681
3.3, 0.7418257388392686
3.4, 0.7603744276941622
3.5, 0.7783853970715566
3.6, 0.7958889470200756
3.7, 0.8129128869036689
3.8, 0.8294828004132894
3.9, 0.8456222776053622
4.0, 0.8613531161285207
4.1, 0.8766954988843243
4.2, 0.8916681495935666
4.3, 0.9062884695948904
4.4, 0.9205726604674865
4.5, 0.9345358308249394
4.6, 0.9481920934591772
4.7, 0.9615546500140102
4.8, 0.974635868702597
4.9, 0.9874473521122139
5.0, 1.0
5.1, 1.0123040640832717
5.2, 1.024369199243963
5.3, 1.036204508170596
5.4, 1.047818583342467
5.5, 1.0592195442921868
5.6, 1.070415071164221
5.7, 1.0814124368140907
5.8, 1.0922185340726946
5.9, 1.102839902771922
6.0, 1.1132827524737658
6.1, 1.1235529852824966
6.2, 1.1336562149002476
6.3, 1.14359778600259
6.4, 1.153382790297845
6.5, 1.1630160829564795
6.6, 1.1725022968292735
6.7, 1.1818458553136444
6.8, 1.1910509857412517
6.9, 1.2001217297642246
7.0, 1.2090619550739734
7.1, 1.2178753642718914
7.2, 1.2265655050767135
7.3, 1.235135777927741
7.4, 1.2435894449166882
7.5, 1.2519296363257761
7.6, 1.260159358357192
7.7, 1.268281499375025
7.8, 1.2762988355134912
7.9, 1.284214037329691
8.0, 1.2920296740915356
8.1, 1.2997482198065164
8.2, 1.3073720569296539
8.3, 1.3149034817439293
8.4, 1.3223447075725712
8.5, 1.3296978694761703
8.6, 1.336965027649973
8.7, 1.3441481704194125
8.8, 1.351249218460003
8.9, 1.358270026826837
9.0, 1.3652123888880385
9.1, 1.3720780380774071
9.2, 1.3788686514632145
9.3, 1.3855858512615082
9.4, 1.3922312079620816
9.5, 1.3988062422427687
9.6, 1.4053124266008974
9.7, 1.4117511882740046
9.8, 1.4181239100774745
9.9, 1.4244319332017508
10.0, 1.430676557917584
10.1, 1.4368590461489497
10.2, 1.4429806220631374
10.3, 1.4490424743230483
10.4, 1.4550457571781892
10.5, 1.4609915913407094
10.6, 1.4668810661629756
10.7, 1.47271523981313
10.8, 1.4784951414135374
10.9, 1.4842217711568957
11.0, 1.4898961021715673
11.1, 1.4955190812051382
11.2, 1.5010916291224015
11.3, 1.5066146427537102
11.4, 1.512088994713842
11.5, 1.5175155352519518
11.6, 1.522895092045511
11.7, 1.528228471933519
11.8, 1.5335164606893765
11.9, 1.538759824526831
12.0, 1.54395931045923
12.1, 1.549115646505299
12.2, 1.5542295432154363
12.3, 1.559301693241966
12.4, 1.5643327728967138
12.5, 1.5693234417196755
12.6, 1.57427434382631
12.7, 1.5791861080901182
12.8, 1.5840593481863101
12.9, 1.5888946639774906
13.0, 1.593692640926052
13.1, 1.5984538515278663
13.2, 1.6031788547356423
13.3, 1.6078681973183386
13.4, 1.6125224132955214
13.5, 1.6171420251088877
13.6, 1.6217275436633942
13.7, 1.6262794682483277
13.8, 1.6307982877568943
13.9, 1.6352844800049722
14.0, 1.6397385130100826
14.1, 1.6441608443285367
14.2, 1.648551922153854
14.3, 1.6529121852727224
14.4, 1.6572420629097468
14.5, 1.6615419758790757
14.6, 1.6658123358272832
14.7, 1.6700535464522872
14.8, 1.6742660027694325
14.9, 1.6784500921554082
15.0, 1.6826061942409198
15.1, 1.6867346806996975
15.2, 1.6908359163481312
15.3, 1.6949102583329647
15.4, 1.698958057304076
15.5, 1.7029796566284499
15.6, 1.706975393392392
15.7, 1.710945598246647
15.8, 1.71489059515445
15.9, 1.7188107024502506
16.0, 1.7227062319873891
16.1, 1.726577490274379
16.2, 1.7304247776507187
16.3, 1.7342483892563367
16.4, 1.738048614840659
16.5, 1.7418257384804792
16.6, 1.745580039605602
16.7, 1.7493117921177646
16.8, 1.7530212654971689
16.9, 1.756708723950622
17.0, 1.7603744273544553
17.1, 1.7640186310361452
17.2, 1.7676415854699157
17.3, 1.7712435372749116
17.4, 1.7748247283138723
17.5, 1.7783853967746994
17.6, 1.781925776298855
17.7, 1.7854460969022514
17.8, 1.7889465847358408
17.9, 1.7924274617649458
18.0, 1.7958889467439771
18.1, 1.799331254301347
18.2, 1.8027545959995357
18.3, 1.806159179449817
18.4, 1.809545209214357
18.5, 1.8129128865506814
18.6, 1.816262409079242
18.7, 1.8195939717376435
18.8, 1.8229077658568067
18.9, 1.826203980078294
19.0, 1.8294828000787207
19.1, 1.8327444082181403
19.2, 1.8359889845094823
19.3, 1.8392167056591076
19.4, 1.8424277461265055
19.5, 1.8456222771956106
19.6, 1.8488004678758017
19.7, 1.8519624846166425
19.8, 1.8551084909504443
19.9, 1.8582386484434346
20.0, 1.861353115735071
