X, Result
1, 0.0
1.1, 0.08675506422334907
1.2, 0.16595623279249974
1.3, 0.2388142451886512
1.4, 0.30627022847926977
1.5, 0.36907024636605157
1.6, 0.42781574002606315
1.7, 0.4829986489346177
1.8, 0.5350264792986654
1.9, 0.5842405850229592
2.0, 0.6309297535761254
2.1, 0.6753404749403381
2.2, 0.7176848179229701
2.3, 0.7581465559808982
2.4, 0.7968859864180885
2.5, 0.8340437672183638
2.6, 0.8697439987478526
2.7, 0.9040967257848771
2.8, 0.9371999820104959
2.9, 0.9691414778984598
3.0, 1.0
3.1, 1.0298465830482417
3.2, 1.058745493573656
3.3, 1.0867550644392185
3.4, 1.1139284024569907
3.5, 1.140313995678614
3.6, 1.1659562328730007
3.7, 1.1908958540219676
3.8, 1.2151703385553245
3.9, 1.2388142452810882
4.0, 1.2618595071773222
4.1, 1.2843356916603832
4.2, 1.3062702284854446
4.3, 1.327688610152845
4.4, 1.3486145715470934
4.5, 1.3690702463870268
4.6, 1.3890763095391245
4.7, 1.4086521010619997
4.8, 1.4278157400604288
4.9, 1.4465842240175442
5.0, 1.464973520788938
5.1, 1.4829986488690214
5.2, 1.5006737524041738
5.3, 1.518012166592048
5.4, 1.5350264791872912
5.5, 1.5517285850901794
5.6, 1.5681297355089907
5.7, 1.5842405849844834
5.8, 1.600071231331408
5.9, 1.615631255230313
6.0, 1.6309297535250926
6.1, 1.6459753726422208
6.2, 1.660776336506677
6.3, 1.675340474926649
6.4, 1.6896752471200036
6.5, 1.7037877657829135
6.6, 1.7176848179190973
6.7, 1.7313728836886437
6.8, 1.7448581560204968
6.9, 1.7581465558280065
7.0, 1.7712437491766757
7.1, 1.7841551602795034
7.2, 1.796885986450495
7.3, 1.8094412092431869
7.4, 1.821825607535562
7.5, 1.834043767108187
7.6, 1.8461000919676647
7.7, 1.8579988134909038
7.8, 1.8697439986410211
7.9, 1.8813395597134543
8.0, 1.8927892606176613
8.1, 1.904096725709107
8.2, 1.9152654452213111
8.3, 1.9262987831480374
8.4, 1.9371999819492083
8.5, 1.947972169432055
8.6, 1.9586183637280608
8.7, 1.9691414776813363
8.8, 1.9795443250306513
8.9, 1.989829623382597
9.0, 1.9999999999739868
9.1, 2.010057994239438
9.2, 2.02000606303956
9.3, 2.0298465828779095
9.4, 2.039581854480447
9.5, 2.0492141055999333
9.6, 2.058745493405963
9.7, 2.0681781087637354
9.8, 2.077513977461173
9.9, 2.0867550643067623
10.0, 2.095903274162722
10.1, 2.104960455714262
10.2, 2.1139284023340466
10.3, 2.1228088553817503
10.4, 2.131603505802338
10.5, 2.1403139954094326
10.6, 2.148941920075406
10.7, 2.1574888299885666
10.8, 2.1659562327859287
10.9, 2.174345593723311
11.0, 2.1826583384079963
11.1, 2.190895853800129
11.2, 2.1990594889422477
11.3, 2.207150557667071
11.4, 2.2151703383321433
11.5, 2.2231200765299617
11.6, 2.2310009847861063
11.7, 2.238814245098346
11.8, 2.2465610086039067
11.9, 2.25424239778564
12.0, 2.261859506998319
12.1, 2.2694134027701
12.2, 2.2769051260385007
12.3, 2.2843356915208357
12.4, 2.291706089996021
12.5, 2.2990172876726866
12.6, 2.3062702281629246
12.7, 2.313465832749761
12.8, 2.320605000451129
12.9, 2.327688610049861
13.0, 2.334717519232859
13.1, 2.3416925666914166
13.2, 2.348614571276451
13.3, 2.3554843339900096
13.4, 2.362302637156615
13.5, 2.3690702461395206
13.6, 2.375787909400959
13.7, 2.3824563583865146
13.8, 2.3890763093117893
13.9, 2.3956484621643916
14.0, 2.4021735025775985
14.1, 2.40865210085929
14.2, 2.415084913601103
14.3, 2.4214725836139177
14.4, 2.4278157397004145
14.5, 2.4341149983421784
14.6, 2.44037096259054
14.7, 2.4465842238522595
14.8, 2.4527553608143573
14.9, 2.4588849409734257
15.0, 2.464973520478396
15.1, 2.4710216438214414
15.2, 2.477029845448912
15.3, 2.4829986485713316
15.4, 2.4889285668814867
15.5, 2.494820103402917
15.6, 2.5006737519581352
15.7, 2.5064899969417267
15.8, 2.512269312951252
15.9, 2.5180121663382513
16.0, 2.5237190139596106
16.1, 2.5293903048421855
16.2, 2.5350264789753885
16.3, 2.5406279687314006
16.4, 2.5461951985854574
16.5, 2.5517285847025395
16.6, 2.5572285364399128
16.7, 2.5626954550563683
16.8, 2.5681297353332675
16.9, 2.5735317643265856
17.0, 2.578901922748267
17.1, 2.5842405846463046
17.2, 2.589548116958803
17.3, 2.59482488097628
17.4, 2.600071231021244
17.5, 2.605287516032664
17.6, 2.610474078289095
17.7, 2.615631254757759
17.8, 2.620759376743811
17.9, 2.625858769420572
18.0, 2.630929753257462
18.1, 2.6359726426794206
18.2, 2.6409877476198793
18.3, 2.645975372223858
18.4, 2.650935816169512
18.5, 2.6558693742937884
18.6, 2.6607763361054158
18.7, 2.665656987182823
18.8, 2.6705116078207434
18.9, 2.67534047437407
19.0, 2.6801438588541284
19.1, 2.6849220284135678
19.2, 2.6896752467665634
19.3, 2.6944037727832546
19.4, 2.6991078620421747
19.5, 2.703787765469751
19.6, 2.708443730660249
19.7, 2.7130760014578725
19.8, 2.7176848174331263
19.9, 2.722270415276256
20.0, 2.7268330273898664
